"name","rating","is_fav","link"
"Fantazja 2000",7,FALSE,"https://www.filmweb.pl/film/Fantazja+2000-1999-942"
"Czub-Czuby",6,FALSE,"https://www.filmweb.pl/film/Czub-Czuby-2002-90366"
"Uczta",7,TRUE,"https://www.filmweb.pl/film/Uczta-2014-721126"
"Fantazja",7,FALSE,"https://www.filmweb.pl/film/Fantazja-1940-36316"
"Gliniarz z Beverly Hills II",7,FALSE,"https://www.filmweb.pl/film/Gliniarz+z+Beverly+Hills+II-1987-5850"
"Gliniarz z Beverly Hills III",5,FALSE,"https://www.filmweb.pl/film/Gliniarz+z+Beverly+Hills+III-1994-5851"
"Beavis i Butt-Head zaliczają Amerykę",6,FALSE,"https://www.filmweb.pl/film/Beavis+i+Butt-Head+zaliczaj%C4%85+Ameryk%C4%99-1996-4089"
"BURN-E",6,FALSE,"https://www.filmweb.pl/film/BURN-E-2008-489421"
"Opowieść wigilijna Myszki Miki",8,FALSE,"https://www.filmweb.pl/film/Opowie%C5%9B%C4%87+wigilijna+Myszki+Miki-1983-159777"
"101 Dalmatyńczyków II: Londyńska przygoda",6,FALSE,"https://www.filmweb.pl/film/101+Dalmaty%C5%84czyk%C3%B3w+II%3A+Londy%C5%84ska+przygoda-2003-36171"
"Krowy na wypasie",6,FALSE,"https://www.filmweb.pl/film/Krowy+na+wypasie-2006-7280"
"Ptasie sprawki",7,FALSE,"https://www.filmweb.pl/film/Ptasie+sprawki-2000-97585"
"Presto",7,FALSE,"https://www.filmweb.pl/film/Presto-2008-481231"
"9",6,FALSE,"https://www.filmweb.pl/film/9-2005-238397"
"Przygody Kubusia Puchatka",8,FALSE,"https://www.filmweb.pl/film/Przygody+Kubusia+Puchatka-1977-35153"
"Dinozaur",6,FALSE,"https://www.filmweb.pl/film/Dinozaur-2000-1329"
"Księga dżungli",7,TRUE,"https://www.filmweb.pl/film/Ksi%C4%99ga+d%C5%BCungli-1967-106375"
"Włatcy móch. Ćmoki, Czopki i Mondzioły",3,FALSE,"https://www.filmweb.pl/film/W%C5%82atcy+m%C3%B3ch.+%C4%86moki%2C+Czopki+i+Mondzio%C5%82y-2009-471853"
"Alicja w Krainie Czarów",7,FALSE,"https://www.filmweb.pl/film/Alicja+w+Krainie+Czar%C3%B3w-1951-108102"
"Wallace i Gromit: Klątwa królika",7,FALSE,"https://www.filmweb.pl/film/Wallace+i+Gromit%3A+Kl%C4%85twa+kr%C3%B3lika-2005-112732"
"Bambi",7,FALSE,"https://www.filmweb.pl/film/Bambi-1942-33599"
"Książę Egiptu",7,FALSE,"https://www.filmweb.pl/film/Ksi%C4%85%C5%BC%C4%99+Egiptu-1998-668"
"Piotruś Pan",7,FALSE,"https://www.filmweb.pl/film/Piotru%C5%9B+Pan-1953-35151"
"Jeż Jerzy",5,FALSE,"https://www.filmweb.pl/film/Je%C5%BC+Jerzy-2010-428472"
"Szeregowiec Dolot",5,FALSE,"https://www.filmweb.pl/film/Szeregowiec+Dolot-2005-107995"
"Mrówka Z",6,FALSE,"https://www.filmweb.pl/film/Mr%C3%B3wka+Z-1998-677"
"Królewna Śnieżka i siedmiu krasnoludków",NA,FALSE,"https://www.filmweb.pl/film/Kr%C3%B3lewna+%C5%9Anie%C5%BCka+i+siedmiu+krasnoludk%C3%B3w-1937-30591"
"Kopciuszek",NA,FALSE,"https://www.filmweb.pl/film/Kopciuszek-1950-96094"
"Śpiąca królewna",NA,FALSE,"https://www.filmweb.pl/film/%C5%9Api%C4%85ca+kr%C3%B3lewna-1959-35877"
"Lilo i Stich 2: Mały feler Sticha",6,FALSE,"https://www.filmweb.pl/film/Lilo+i+Stich+2%3A+Ma%C5%82y+feler+Sticha-2005-233495"
"Dzwonnik z Notre Dame",8,FALSE,"https://www.filmweb.pl/film/Dzwonnik+z+Notre+Dame-1996-5319"
"Lilo i Stich",7,FALSE,"https://www.filmweb.pl/film/Lilo+i+Stich-2002-32595"
"Uciekające kurczaki",6,FALSE,"https://www.filmweb.pl/film/Uciekaj%C4%85ce+kurczaki-2000-955"
"Dawno temu w trawie",6,FALSE,"https://www.filmweb.pl/film/Dawno+temu+w+trawie-1998-34"
"Mała syrenka",7,FALSE,"https://www.filmweb.pl/film/Ma%C5%82a+syrenka-1989-104"
"WALL·E",7,FALSE,"https://www.filmweb.pl/film/WALL%C2%B7E-2008-399328"
"Cube Zero",2,FALSE,"https://www.filmweb.pl/film/Cube+Zero-2004-107965"
"Cube 2",3,FALSE,"https://www.filmweb.pl/film/Cube+2-2002-32385"
"Pinokio",7,FALSE,"https://www.filmweb.pl/film/Pinokio-1940-34765"
"Za czarną tęczą",8,TRUE,"https://www.filmweb.pl/film/Za+czarn%C4%85+t%C4%99cz%C4%85-2010-555315"
"Automata",5,FALSE,"https://www.filmweb.pl/film/Automata-2014-630041"
"Serce, Serduszko",6,FALSE,"https://www.filmweb.pl/film/Serce%2C+Serduszko-2014-702438"
"Coś za mną chodzi",8,FALSE,"https://www.filmweb.pl/film/Co%C5%9B+za+mn%C4%85+chodzi-2014-714528"
"Edukatorzy",7,FALSE,"https://www.filmweb.pl/film/Edukatorzy-2004-124255"
"Iron Man 2",6,FALSE,"https://www.filmweb.pl/film/Iron+Man+2-2010-478702"
"Chappie",6,FALSE,"https://www.filmweb.pl/film/Chappie-2015-612189"
"Upstream Color",8,TRUE,"https://www.filmweb.pl/film/Upstream+Color-2013-641674"
"Interview",7,TRUE,"https://www.filmweb.pl/film/Interview-2007-288313"
"Ga, ga. Chwała bohaterom",7,TRUE,"https://www.filmweb.pl/film/Ga%2C+ga.+Chwa%C5%82a+bohaterom-1985-5768"
"Wojna światów - następne stulecie",7,FALSE,"https://www.filmweb.pl/film/Wojna+%C5%9Bwiat%C3%B3w+-+nast%C4%99pne+stulecie-1981-11757"
"Kopciuszek",7,FALSE,"https://www.filmweb.pl/film/Kopciuszek-2015-589666"
"Ex Machina",8,TRUE,"https://www.filmweb.pl/film/Ex+Machina-2014-686419"
"Źródło nadziei",3,FALSE,"https://www.filmweb.pl/film/%C5%B9r%C3%B3d%C5%82o+nadziei-2014-692469"
"Wielka Szóstka",6,TRUE,"https://www.filmweb.pl/film/Wielka+Sz%C3%B3stka-2014-685183"
"Księga dżungli",8,TRUE,"https://www.filmweb.pl/film/Ksi%C4%99ga+d%C5%BCungli-1942-214983"
"Gattaca - Szok przyszłości",6,FALSE,"https://www.filmweb.pl/film/Gattaca+-+Szok+przysz%C5%82o%C5%9Bci-1997-5787"
"Chłopiec i jego pies",7,TRUE,"https://www.filmweb.pl/film/Ch%C5%82opiec+i+jego+pies-1975-96393"
"Odpoczniesz po śmierci",6,FALSE,"https://www.filmweb.pl/film/Odpoczniesz+po+%C5%9Bmierci-2003-107875"
"Immortal - Kobieta pułapka",6,FALSE,"https://www.filmweb.pl/film/Immortal+-+Kobieta+pu%C5%82apka-2004-107899"
"Titan - nowa Ziemia",6,FALSE,"https://www.filmweb.pl/film/Titan+-+nowa+Ziemia-2000-952"
"Rollerball",4,FALSE,"https://www.filmweb.pl/film/Rollerball-2002-9211"
"Ścieżki",7,TRUE,"https://www.filmweb.pl/film/%C5%9Acie%C5%BCki-2013-657658"
"Policyjna opowieść 2",NA,FALSE,"https://www.filmweb.pl/film/Policyjna+opowie%C5%9B%C4%87+2-1988-112171"
"Policyjna opowieść 3: Superglina",NA,FALSE,"https://www.filmweb.pl/film/Policyjna+opowie%C5%9B%C4%87+3%3A+Superglina-1992-34461"
"Medalion",NA,FALSE,"https://www.filmweb.pl/film/Medalion-2003-33517"
"W 80 dni dookoła świata",NA,FALSE,"https://www.filmweb.pl/film/W+80+dni+dooko%C5%82a+%C5%9Bwiata-2004-94738"
"Godziny szczytu 3",NA,FALSE,"https://www.filmweb.pl/film/Godziny+szczytu+3-2007-101752"
"Pocałunek smoka",NA,FALSE,"https://www.filmweb.pl/film/Poca%C5%82unek+smoka-2001-31307"
"Romeo musi umrzeć",NA,FALSE,"https://www.filmweb.pl/film/Romeo+musi+umrze%C4%87-2000-1083"
"Mroczne miasto",6,FALSE,"https://www.filmweb.pl/film/Mroczne+miasto-1998-4885"
"Orzeł kontra rekin",6,FALSE,"https://www.filmweb.pl/film/Orze%C5%82+kontra+rekin-2006-297655"
"Gangster Squad. Pogromcy mafii",5,FALSE,"https://www.filmweb.pl/film/Gangster+Squad.+Pogromcy+mafii-2013-583649"
"Leon zawodowiec",8,TRUE,"https://www.filmweb.pl/film/Leon+zawodowiec-1994-671"
"Szybcy i wściekli",5,FALSE,"https://www.filmweb.pl/film/Szybcy+i+w%C5%9Bciekli-2001-30588"
"Na fali",7,TRUE,"https://www.filmweb.pl/film/Na+fali-1991-7967"
"Sposób na Szekspira",7,FALSE,"https://www.filmweb.pl/film/Spos%C3%B3b+na+Szekspira-1996-608"
"Toy Story",8,FALSE,"https://www.filmweb.pl/film/Toy+Story-1995-711"
"Ghost Dog: Droga samuraja",8,TRUE,"https://www.filmweb.pl/film/Ghost+Dog%3A+Droga+samuraja-1999-834"
"Władca Pierścieni: Drużyna Pierścienia",8,FALSE,"https://www.filmweb.pl/film/W%C5%82adca+Pier%C5%9Bcieni%3A+Dru%C5%BCyna+Pier%C5%9Bcienia-2001-1065"
"Trzy kolory: Czerwony",8,TRUE,"https://www.filmweb.pl/film/Trzy+kolory%3A+Czerwony-1994-1162"
"Szklana pułapka",8,TRUE,"https://www.filmweb.pl/film/Szklana+pu%C5%82apka-1988-1270"
"Zabójcza broń 2",8,TRUE,"https://www.filmweb.pl/film/Zab%C3%B3jcza+bro%C5%84+2-1989-1309"
"Siódma pieczęć",8,FALSE,"https://www.filmweb.pl/film/Si%C3%B3dma+piecz%C4%99%C4%87-1957-1454"
"Człowiek z blizną",8,TRUE,"https://www.filmweb.pl/film/Cz%C5%82owiek+z+blizn%C4%85-1983-4833"
"Manhattan",8,TRUE,"https://www.filmweb.pl/film/Manhattan-1979-7540"
"Memento",8,TRUE,"https://www.filmweb.pl/film/Memento-2000-7656"
"Ściana",8,FALSE,"https://www.filmweb.pl/film/%C5%9Aciana-1982-8673"
"Cinema Paradiso",8,FALSE,"https://www.filmweb.pl/film/Cinema+Paradiso-1988-8228"
"Pociąg",8,FALSE,"https://www.filmweb.pl/film/Poci%C4%85g-1959-8718"
"Powrót Batmana",8,TRUE,"https://www.filmweb.pl/film/Powr%C3%B3t+Batmana-1992-8820"
"Powrót do przyszłości",8,FALSE,"https://www.filmweb.pl/film/Powr%C3%B3t+do+przysz%C5%82o%C5%9Bci-1985-8823"
"Wściekłe psy",8,TRUE,"https://www.filmweb.pl/film/W%C5%9Bciek%C5%82e+psy-1992-11843"
"Zawód: Reporter",8,FALSE,"https://www.filmweb.pl/film/Zaw%C3%B3d%3A+Reporter-1975-11956"
"Zelig",8,TRUE,"https://www.filmweb.pl/film/Zelig-1983-11986"
"Słodkie życie",8,FALSE,"https://www.filmweb.pl/film/S%C5%82odkie+%C5%BCycie-1960-30940"
"Amores perros",8,FALSE,"https://www.filmweb.pl/film/Amores+perros-2000-31040"
"Dyktator",8,FALSE,"https://www.filmweb.pl/film/Dyktator-1940-31335"
"Asterix w Brytanii",8,TRUE,"https://www.filmweb.pl/film/Asterix+w+Brytanii-1986-32493"
"Dogville",8,TRUE,"https://www.filmweb.pl/film/Dogville-2003-33328"
"101 Dalmatyńczyków",8,FALSE,"https://www.filmweb.pl/film/101+Dalmaty%C5%84czyk%C3%B3w-1961-106214"
"Infiltracja",8,TRUE,"https://www.filmweb.pl/film/Infiltracja-2006-136005"
"Bękarty wojny",8,TRUE,"https://www.filmweb.pl/film/B%C4%99karty+wojny-2009-137747"
"Król Lew",9,TRUE,"https://www.filmweb.pl/film/Kr%C3%B3l+Lew-1994-6878"
"Vicky Cristina Barcelona",8,TRUE,"https://www.filmweb.pl/film/Vicky+Cristina+Barcelona-2008-405077"
"Ex Animo",8,FALSE,"https://www.filmweb.pl/film/Ex+Animo-2013-687221"
"Asterix na olimpiadzie",5,FALSE,"https://www.filmweb.pl/film/Asterix+na+olimpiadzie-2008-255009"
"Asterix i Obelix kontra Cezar",5,FALSE,"https://www.filmweb.pl/film/Asterix+i+Obelix+kontra+Cezar-1999-636"
"Body/Ciało",8,FALSE,"https://www.filmweb.pl/film/Body+Cia%C5%82o-2015-714087"
"Za garść dolarów",NA,FALSE,"https://www.filmweb.pl/film/Za+gar%C5%9B%C4%87+dolar%C3%B3w-1964-11889"
"Sztandar chwały",NA,FALSE,"https://www.filmweb.pl/film/Sztandar+chwa%C5%82y-2006-193980"
"Focus",5,FALSE,"https://www.filmweb.pl/film/Focus-2015-671577"
"American Beauty",NA,FALSE,"https://www.filmweb.pl/film/American+Beauty-1999-836"
"Co robimy w ukryciu",8,FALSE,"https://www.filmweb.pl/film/Co+robimy+w+ukryciu-2014-707286"
"Listy z Iwo Jimy",NA,FALSE,"https://www.filmweb.pl/film/Listy+z+Iwo+Jimy-2006-302429"
"Akira",8,FALSE,"https://www.filmweb.pl/film/Akira-1988-31865"
"Stalowy gigant",6,TRUE,"https://www.filmweb.pl/film/Stalowy+gigant-1999-915"
"Obietnica",7,FALSE,"https://www.filmweb.pl/film/Obietnica-2001-10746"
"Łowca jeleni",8,FALSE,"https://www.filmweb.pl/film/%C5%81owca+jeleni-1978-1045"
"Star Trek II: Gniew Khana",7,TRUE,"https://www.filmweb.pl/film/Star+Trek+II%3A+Gniew+Khana-1982-9753"
"Pradawny ląd",8,TRUE,"https://www.filmweb.pl/film/Pradawny+l%C4%85d-1988-10533"
"Pradawny Ląd 4: Podróż przez mgły",NA,FALSE,"https://www.filmweb.pl/film/Pradawny+L%C4%85d+4%3A+Podr%C3%B3%C5%BC+przez+mg%C5%82y-1996-102284"
"Pradawny ląd 3: Czas wielkich darów",NA,FALSE,"https://www.filmweb.pl/film/Pradawny+l%C4%85d+3%3A+Czas+wielkich+dar%C3%B3w-1995-102239"
"Pradawny ląd 2: Przygoda w Wielkiej Dolinie",NA,FALSE,"https://www.filmweb.pl/film/Pradawny+l%C4%85d+2%3A+Przygoda+w+Wielkiej+Dolinie-1994-102231"
"Władca zwierząt 2",NA,FALSE,"https://www.filmweb.pl/film/W%C5%82adca+zwierz%C4%85t+2-1991-32221"
"Znak Smoka",3,FALSE,"https://www.filmweb.pl/film/Znak+Smoka-1994-40515"
"Władca zwierząt",NA,TRUE,"https://www.filmweb.pl/film/W%C5%82adca+zwierz%C4%85t-1982-32056"
"Grom w raju",6,FALSE,"https://www.filmweb.pl/film/Grom+w+raju-1993-191436"
"Mickey, Donald, Goofy: Trzej muszkieterowie",7,FALSE,"https://www.filmweb.pl/film/Mickey%2C+Donald%2C+Goofy%3A+Trzej+muszkieterowie-2004-140463"
"MacGyver i skarb zaginionej Atlantydy",5,FALSE,"https://www.filmweb.pl/film/MacGyver+i+skarb+zaginionej+Atlantydy-1994-31018"
"Polowanie na Golluma",6,FALSE,"https://www.filmweb.pl/film/Polowanie+na+Golluma-2009-501301"
"Kopalnie króla Salomona",5,FALSE,"https://www.filmweb.pl/film/Kopalnie+kr%C3%B3la+Salomona-2004-120966"
"The Transformers: The Movie",NA,FALSE,"https://www.filmweb.pl/film/The+Transformers%3A+The+Movie-1986-104676"
"Krokodyl Dundee II",NA,FALSE,"https://www.filmweb.pl/film/Krokodyl+Dundee+II-1988-31427"
"Pokémon: Film pierwszy",6,FALSE,"https://www.filmweb.pl/film/Pok%C3%A9mon%3A+Film+pierwszy-1998-1506"
"Super Mario Bros.",3,FALSE,"https://www.filmweb.pl/film/Super+Mario+Bros.-1993-9877"
"Goofy na wakacjach",8,TRUE,"https://www.filmweb.pl/film/Goofy+na+wakacjach-1995-39640"
"Inspektor Gadżet",3,FALSE,"https://www.filmweb.pl/film/Inspektor+Gad%C5%BCet-1999-743"
"Magiczny miecz - Legenda Camelotu",NA,FALSE,"https://www.filmweb.pl/film/Magiczny+miecz+-+Legenda+Camelotu-1998-586"
"Władca Pierścieni",NA,FALSE,"https://www.filmweb.pl/film/W%C5%82adca+Pier%C5%9Bcieni-1978-1064"
"Pan Kleks w kosmosie",NA,FALSE,"https://www.filmweb.pl/film/Pan+Kleks+w+kosmosie-1988-8507"
"Sindbad: Legenda siedmiu mórz",6,FALSE,"https://www.filmweb.pl/film/Sindbad%3A+Legenda+siedmiu+m%C3%B3rz-2003-38312"
"Largo Winch",NA,FALSE,"https://www.filmweb.pl/film/Largo+Winch-2008-345840"
"TRON",NA,FALSE,"https://www.filmweb.pl/film/TRON-1982-11203"
"Lot Feniksa",5,FALSE,"https://www.filmweb.pl/film/Lot+Feniksa-2004-127846"
"Wysłannik przyszłości",NA,FALSE,"https://www.filmweb.pl/film/Wys%C5%82annik+przysz%C5%82o%C5%9Bci-1997-200"
"Stuart Malutki 2",NA,FALSE,"https://www.filmweb.pl/film/Stuart+Malutki+2-2002-9845"
"Conan Niszczyciel",NA,FALSE,"https://www.filmweb.pl/film/Conan+Niszczyciel-1984-4659"
"Dzika rzeka",NA,FALSE,"https://www.filmweb.pl/film/Dzika+rzeka-1994-5311"
"Zebra z klasą",NA,FALSE,"https://www.filmweb.pl/film/Zebra+z+klas%C4%85-2005-107797"
"Uwolnić orkę",NA,FALSE,"https://www.filmweb.pl/film/Uwolni%C4%87+ork%C4%99-1993-11418"
"Asterix i Obelix: W służbie Jej Królewskiej Mości",3,FALSE,"https://www.filmweb.pl/film/Asterix+i+Obelix%3A+W+s%C5%82u%C5%BCbie+Jej+Kr%C3%B3lewskiej+Mo%C5%9Bci-2012-562600"
"Planeta skarbów",7,TRUE,"https://www.filmweb.pl/film/Planeta+skarb%C3%B3w-2002-32254"
"Pan Wołodyjowski",NA,FALSE,"https://www.filmweb.pl/film/Pan+Wo%C5%82odyjowski-1969-1203"
"Kowboj z Szanghaju",NA,FALSE,"https://www.filmweb.pl/film/Kowboj+z+Szanghaju-2000-1432"
"Stara baśń. Kiedy słońce było bogiem",NA,FALSE,"https://www.filmweb.pl/film/Stara+ba%C5%9B%C5%84.+Kiedy+s%C5%82o%C5%84ce+by%C5%82o+bogiem-2003-34021"
"Klejnot Nilu",NA,FALSE,"https://www.filmweb.pl/film/Klejnot+Nilu-1985-6776"
"Mali agenci 2: Wyspa marzeń",NA,FALSE,"https://www.filmweb.pl/film/Mali+agenci+2%3A+Wyspa+marze%C5%84-2002-32878"
"Autostopem przez galaktykę",7,TRUE,"https://www.filmweb.pl/film/Autostopem+przez+galaktyk%C4%99-2005-119043"
"Miłość, szmaragd i krokodyl",6,FALSE,"https://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87%2C+szmaragd+i+krokodyl-1984-7780"
"Dom latających sztyletów",NA,FALSE,"https://www.filmweb.pl/film/Dom+lataj%C4%85cych+sztylet%C3%B3w-2004-108474"
"Statek widmo",NA,FALSE,"https://www.filmweb.pl/film/Statek+widmo-2002-34562"
"Wiedźmin",2,FALSE,"https://www.filmweb.pl/film/Wied%C5%BAmin-2001-1281"
"Stuart Malutki",NA,FALSE,"https://www.filmweb.pl/film/Stuart+Malutki-1999-860"
"Król Skorpion",4,FALSE,"https://www.filmweb.pl/film/Kr%C3%B3l+Skorpion-2002-31685"
"Legenda Zorro",5,FALSE,"https://www.filmweb.pl/film/Legenda+Zorro-2005-107881"
"Trzynasty wojownik",5,FALSE,"https://www.filmweb.pl/film/Trzynasty+wojownik-1999-775"
"Kung Fu Panda 2",7,FALSE,"https://www.filmweb.pl/film/Kung+Fu+Panda+2-2011-491331"
"Kung Fu Panda",7,FALSE,"https://www.filmweb.pl/film/Kung+Fu+Panda-2008-220402"
"Złoty kompas",5,FALSE,"https://www.filmweb.pl/film/Z%C5%82oty+kompas-2007-200968"
"Hugo i jego wynalazek",NA,FALSE,"https://www.filmweb.pl/film/Hugo+i+jego+wynalazek-2011-557619"
"Gwiezdne wrota",NA,FALSE,"https://www.filmweb.pl/film/Gwiezdne+wrota-1994-5983"
"Maska Zorro",NA,FALSE,"https://www.filmweb.pl/film/Maska+Zorro-1998-111"
"101 dalmatyńczyków",5,FALSE,"https://www.filmweb.pl/film/101+dalmaty%C5%84czyk%C3%B3w-1996-633"
"Król Artur",4,FALSE,"https://www.filmweb.pl/film/Kr%C3%B3l+Artur-2004-95745"
"Wodny świat",NA,FALSE,"https://www.filmweb.pl/film/Wodny+%C5%9Bwiat-1995-11752"
"Indiana Jones i Świątynia Zagłady",8,TRUE,"https://www.filmweb.pl/film/Indiana+Jones+i+%C5%9Awi%C4%85tynia+Zag%C5%82ady-1984-1214"
"Gwiezdny pył",6,FALSE,"https://www.filmweb.pl/film/Gwiezdny+py%C5%82-2007-273934"
"Parnassus",7,FALSE,"https://www.filmweb.pl/film/Parnassus-2009-461432"
"Sherlock Holmes: Gra cieni",7,FALSE,"https://www.filmweb.pl/film/Sherlock+Holmes%3A+Gra+cieni-2011-556864"
"Hobbit: Pustkowie Smauga",6,FALSE,"https://www.filmweb.pl/film/Hobbit%3A+Pustkowie+Smauga-2013-469867"
"Hidalgo - ocean ognia",NA,FALSE,"https://www.filmweb.pl/film/Hidalgo+-+ocean+ognia-2004-33861"
"Krótkie spięcie 2",NA,FALSE,"https://www.filmweb.pl/film/Kr%C3%B3tkie+spi%C4%99cie+2-1988-95082"
"Krótkie spięcie",NA,FALSE,"https://www.filmweb.pl/film/Kr%C3%B3tkie+spi%C4%99cie-1986-95065"
"Człowiek rakieta",6,FALSE,"https://www.filmweb.pl/film/Cz%C5%82owiek+rakieta-1991-10821"
"Kto wrobił Królika Rogera",NA,FALSE,"https://www.filmweb.pl/film/Kto+wrobi%C5%82+Kr%C3%B3lika+Rogera-1988-6919"
"Rain Man",NA,FALSE,"https://www.filmweb.pl/film/Rain+Man-1988-1008"
"Apollo 13",NA,FALSE,"https://www.filmweb.pl/film/Apollo+13-1995-1053"
"Plusk",NA,FALSE,"https://www.filmweb.pl/film/Plusk-1984-8705"
"Amerykańska opowieść",NA,TRUE,"https://www.filmweb.pl/film/Ameryka%C5%84ska+opowie%C5%9B%C4%87-1986-3846"
"Joe kontra wulkan",NA,FALSE,"https://www.filmweb.pl/film/Joe+kontra+wulkan-1990-6600"
"Amerykańska opowieść. Feiwel rusza na Zachód",NA,FALSE,"https://www.filmweb.pl/film/Ameryka%C5%84ska+opowie%C5%9B%C4%87.+Feiwel+rusza+na+Zach%C3%B3d-1991-3847"
"Kongo",NA,FALSE,"https://www.filmweb.pl/film/Kongo-1995-4664"
"Zatrzymane życie",6,FALSE,"https://www.filmweb.pl/film/Zatrzymane+%C5%BCycie-2013-668833"
"Widzę, widzę",5,FALSE,"https://www.filmweb.pl/film/Widz%C4%99%2C+widz%C4%99-2014-703447"
"Samba",6,FALSE,"https://www.filmweb.pl/film/Samba-2014-710829"
"Disco Polo",4,FALSE,"https://www.filmweb.pl/film/Disco+Polo-2015-716498"
"Swobodne opadanie",6,FALSE,"https://www.filmweb.pl/film/Swobodne+opadanie-2014-714015"
"Obcy 3",6,FALSE,"https://www.filmweb.pl/film/Obcy+3-1992-8243"
"Obcy - decydujące starcie",8,TRUE,"https://www.filmweb.pl/film/Obcy+-+decyduj%C4%85ce+starcie-1986-994"
"Obcy: Przebudzenie",4,FALSE,"https://www.filmweb.pl/film/Obcy%3A+Przebudzenie-1997-134"
"Wada ukryta",7,TRUE,"https://www.filmweb.pl/film/Wada+ukryta-2014-607382"
"Z natury",7,FALSE,"https://www.filmweb.pl/film/Z+natury-2014-713848"
"The Quiet Roar",4,FALSE,"https://www.filmweb.pl/film/The+Quiet+Roar-2014-707550"
"Teoria wszystkiego",5,FALSE,"https://www.filmweb.pl/film/Teoria+wszystkiego-2014-691862"
"To my, a to ja",6,FALSE,"https://www.filmweb.pl/film/To+my%2C+a+to+ja-2012-636480"
"Królestwo zwierząt",8,TRUE,"https://www.filmweb.pl/film/Kr%C3%B3lestwo+zwierz%C4%85t-2010-493635"
"Crossbow",8,FALSE,"https://www.filmweb.pl/film/Crossbow-2007-455369"
"Netherland Dwarf",6,FALSE,"https://www.filmweb.pl/film/Netherland+Dwarf-2008-502919"
"Batman DCU: Mroczny rycerz - Powrót, część 1",6,FALSE,"https://www.filmweb.pl/film/Batman+DCU%3A+Mroczny+rycerz+-+Powr%C3%B3t%2C+cz%C4%99%C5%9B%C4%87+1-2012-630781"
"Batman DCU: Mroczny rycerz - Powrót, część 2",7,FALSE,"https://www.filmweb.pl/film/Batman+DCU%3A+Mroczny+rycerz+-+Powr%C3%B3t%2C+cz%C4%99%C5%9B%C4%87+2-2013-662102"
"Snajper",6,FALSE,"https://www.filmweb.pl/film/Snajper-2014-656040"
"Jack Reacher: Jednym strzałem",6,FALSE,"https://www.filmweb.pl/film/Jack+Reacher%3A+Jednym+strza%C5%82em-2012-629392"
"Pięćdziesiąt twarzy Greya",3,FALSE,"https://www.filmweb.pl/film/Pi%C4%99%C4%87dziesi%C4%85t+twarzy+Greya-2015-655761"
"Ralph Demolka",7,FALSE,"https://www.filmweb.pl/film/Ralph+Demolka-2012-627920"
"Kebab i Horoskop",5,FALSE,"https://www.filmweb.pl/film/Kebab+i+Horoskop-2014-690068"
"Krzysztof Kieślowski: I'm So-So...",7,FALSE,"https://www.filmweb.pl/film/Krzysztof+Kie%C5%9Blowski%3A+I%27m+So-So...-1995-119020"
"Polskie gówno",5,FALSE,"https://www.filmweb.pl/film/Polskie+g%C3%B3wno-2014-491487"
"Rover",8,TRUE,"https://www.filmweb.pl/film/Rover-2014-661745"
"Mistrz",7,FALSE,"https://www.filmweb.pl/film/Mistrz-2012-583006"
"Nieśmiertelny III: Mag",4,FALSE,"https://www.filmweb.pl/film/Nie%C5%9Bmiertelny+III%3A+Mag-1994-1307"
"Nieśmiertelny IV: Ostatnia rozgrywka",4,FALSE,"https://www.filmweb.pl/film/Nie%C5%9Bmiertelny+IV%3A+Ostatnia+rozgrywka-2000-1133"
"Nieśmiertelny II: Nowe życie",5,FALSE,"https://www.filmweb.pl/film/Nie%C5%9Bmiertelny+II%3A+Nowe+%C5%BCycie-1991-1306"
"Mamma Mia!",6,FALSE,"https://www.filmweb.pl/film/Mamma+Mia-2008-375547"
"Tenacious D: Kostka Przeznaczenia",7,FALSE,"https://www.filmweb.pl/film/Tenacious+D%3A+Kostka+Przeznaczenia-2006-139160"
"Niezniszczalny",7,FALSE,"https://www.filmweb.pl/film/Niezniszczalny-2000-1480"
"Droga do El Dorado",NA,FALSE,"https://www.filmweb.pl/film/Droga+do+El+Dorado-2000-964"
"Uciekinier",NA,FALSE,"https://www.filmweb.pl/film/Uciekinier-1987-11312"
"Amelia",6,FALSE,"https://www.filmweb.pl/film/Amelia-2001-31416"
"Reggae na lodzie",NA,FALSE,"https://www.filmweb.pl/film/Reggae+na+lodzie-1993-4680"
"Atlas chmur",4,FALSE,"https://www.filmweb.pl/film/Atlas+chmur-2012-580801"
"Piękny umysł",5,FALSE,"https://www.filmweb.pl/film/Pi%C4%99kny+umys%C5%82-2001-31864"
"Zostań, jeśli kochasz",4,FALSE,"https://www.filmweb.pl/film/Zosta%C5%84%2C+je%C5%9Bli+kochasz-2014-505014"
"eXistenZ",7,FALSE,"https://www.filmweb.pl/film/eXistenZ-1999-871"
"Między nami bliźniętami",6,FALSE,"https://www.filmweb.pl/film/Mi%C4%99dzy+nami+bli%C5%BAni%C4%99tami-2014-578135"
"Złap mnie, jeśli potrafisz",7,FALSE,"https://www.filmweb.pl/film/Z%C5%82ap+mnie%2C+je%C5%9Bli+potrafisz-2002-32362"
"Mapy gwiazd",7,FALSE,"https://www.filmweb.pl/film/Mapy+gwiazd-2014-671888"
"Jupiter: Intronizacja",3,FALSE,"https://www.filmweb.pl/film/Jupiter%3A+Intronizacja-2015-654721"
"Nasza klątwa",7,FALSE,"https://www.filmweb.pl/film/Nasza+kl%C4%85twa-2013-688241"
